Show_ID,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Category,Listed_In,Description
1026,Movie 1025,Director E,Actor V,France,2022-12-14,1974,TV-14,149 min,Movie,Animation,This is a description for Movie 1025
1027,Movie 1026,Director A,Actor Z,Brazil,2024-01-14,2008,PG-13,114 min,Movie,Horror,This is a description for Movie 1026
1028,Movie 1027,Director B,Actor V,India,2018-01-28,1955,PG,115 min,TV Show,Horror,This is a description for Movie 1027
1029,Movie 1028,Director D,Actor X,United States,2018-02-16,2001,TV-MA,146 min,TV Show,Animation,This is a description for Movie 1028
1030,Movie 1029,Director A,Actor W,Pakistan,2020-10-17,1970,TV-14,137 min,TV Show,Drama,This is a description for Movie 1029
1031,Movie 1030,Director E,Actor Y,India,2022-06-04,2020,TV-MA,104 min,Movie,Drama,This is a description for Movie 1030
1032,Movie 1031,Director B,Actor W,Pakistan,2022-10-10,1981,TV-MA,148 min,TV Show,Action,This is a description for Movie 1031
1033,Movie 1032,Director A,Actor W,France,2015-08-09,2002,PG-13,174 min,TV Show,Drama,This is a description for Movie 1032
1034,Movie 1033,Director C,Actor X,Pakistan,2023-05-16,2008,PG,36 min,Movie,Animation,This is a description for Movie 1033
1035,Movie 1034,Director D,Actor V,France,2021-03-20,2018,TV-MA,177 min,TV Show,Comedy,This is a description for Movie 1034
1036,Movie 1035,Director A,Actor Z,India,2022-06-17,2011,G,104 min,TV Show,Animation,This is a description for Movie 1035
1037,Movie 1036,Director B,Actor W,France,2021-03-08,1953,TV-MA,87 min,TV Show,Animation,This is a description for Movie 1036
1038,Movie 1037,Director C,Actor V,Germany,2017-07-19,1967,TV-14,45 min,TV Show,Comedy,This is a description for Movie 1037
1039,Movie 1038,Director B,Actor Z,United Kingdom,2017-06-04,2005,PG,56 min,Movie,Animation,This is a description for Movie 1038
1040,Movie 1039,Director B,Actor W,France,2023-01-08,1973,PG,80 min,TV Show,Action,This is a description for Movie 1039
1041,Movie 1040,Director C,Actor Z,Brazil,2015-09-19,2015,TV-MA,104 min,Movie,Horror,This is a description for Movie 1040
1042,Movie 1041,Director B,Actor V,India,2022-01-09,1962,PG,173 min,TV Show,Documentary,This is a description for Movie 1041
1043,Movie 1042,Director C,Actor Y,Germany,2018-06-25,2011,TV-14,116 min,Movie,Drama,This is a description for Movie 1042
1044,Movie 1043,Director A,Actor V,United States,2017-03-08,2003,TV-14,152 min,TV Show,Romance,This is a description for Movie 1043
1045,Movie 1044,Director C,Actor X,Pakistan,2018-07-04,1964,TV-14,105 min,TV Show,Horror,This is a description for Movie 1044
1046,Movie 1045,Director C,Actor Z,Germany,2023-08-01,2018,G,69 min,Movie,Action,This is a description for Movie 1045
1047,Movie 1046,Director D,Actor Y,Canada,2024-06-25,1952,PG-13,96 min,TV Show,Thriller,This is a description for Movie 1046
1048,Movie 1047,Director C,Actor Z,Germany,2022-01-31,1986,TV-MA,159 min,TV Show,Drama,This is a description for Movie 1047
1049,Movie 1048,Director C,Actor Z,India,2016-02-21,1986,PG,131 min,Movie,Action,This is a description for Movie 1048
1050,Movie 1049,Director A,Actor W,Germany,2020-10-01,1952,TV-14,122 min,TV Show,Animation,This is a description for Movie 1049
1051,Movie 1050,Director D,Actor X,Germany,2019-11-23,2012,TV-MA,139 min,TV Show,Action,This is a description for Movie 1050
1052,Movie 1051,Director E,Actor Z,Brazil,2015-02-07,1984,TV-MA,111 min,TV Show,Documentary,This is a description for Movie 1051
1053,Movie 1052,Director A,Actor V,France,2021-06-13,2001,PG-13,107 min,TV Show,Romance,This is a description for Movie 1052
1054,Movie 1053,Director A,Actor V,Pakistan,2017-04-25,1977,G,31 min,TV Show,Drama,This is a description for Movie 1053
1055,Movie 1054,Director E,Actor W,United Kingdom,2017-06-16,1967,PG,94 min,Movie,Action,This is a description for Movie 1054
1056,Movie 1055,Director C,Actor X,United States,2015-02-22,1985,G,49 min,Movie,Action,This is a description for Movie 1055
1057,Movie 1056,Director B,Actor X,United Kingdom,2016-08-28,1982,PG,63 min,TV Show,Horror,This is a description for Movie 1056
1058,Movie 1057,Director D,Actor V,Germany,2016-03-27,2013,TV-14,70 min,TV Show,Drama,This is a description for Movie 1057
1059,Movie 1058,Director B,Actor Y,Canada,2016-04-05,1975,TV-14,52 min,Movie,Animation,This is a description for Movie 1058
1060,Movie 1059,Director E,Actor W,India,2017-02-13,1997,TV-MA,67 min,Movie,Action,This is a description for Movie 1059
1061,Movie 1060,Director A,Actor W,Pakistan,2020-02-02,1989,PG,96 min,Movie,Action,This is a description for Movie 1060
1062,Movie 1061,Director A,Actor V,India,2018-03-06,1966,PG,91 min,Movie,Action,This is a description for Movie 1061
1063,Movie 1062,Director D,Actor V,Brazil,2018-10-27,1989,G,169 min,Movie,Comedy,This is a description for Movie 1062
1064,Movie 1063,Director A,Actor Y,India,2024-02-10,1956,TV-14,59 min,Movie,Comedy,This is a description for Movie 1063
1065,Movie 1064,Director A,Actor Y,United States,2021-09-08,2006,R,116 min,TV Show,Romance,This is a description for Movie 1064
1066,Movie 1065,Director D,Actor X,Canada,2017-11-26,1957,TV-MA,177 min,TV Show,Documentary,This is a description for Movie 1065
1067,Movie 1066,Director D,Actor W,United Kingdom,2019-08-05,2005,PG,147 min,TV Show,Horror,This is a description for Movie 1066
1068,Movie 1067,Director E,Actor W,Germany,2023-10-24,1980,PG-13,35 min,TV Show,Horror,This is a description for Movie 1067
1069,Movie 1068,Director A,Actor V,Germany,2023-06-07,2008,PG-13,104 min,TV Show,Drama,This is a description for Movie 1068
1070,Movie 1069,Director A,Actor X,Canada,2024-02-05,2007,R,161 min,Movie,Documentary,This is a description for Movie 1069
1071,Movie 1070,Director E,Actor W,Pakistan,2022-05-18,1961,TV-14,122 min,Movie,Animation,This is a description for Movie 1070
1072,Movie 1071,Director C,Actor X,India,2021-04-29,1997,TV-14,39 min,Movie,Documentary,This is a description for Movie 1071
1073,Movie 1072,Director C,Actor X,Pakistan,2022-05-03,1980,TV-14,80 min,Movie,Horror,This is a description for Movie 1072
1074,Movie 1073,Director C,Actor V,United Kingdom,2018-07-06,2012,G,122 min,Movie,Animation,This is a description for Movie 1073
1075,Movie 1074,Director E,Actor X,Pakistan,2018-09-08,2023,PG-13,67 min,Movie,Comedy,This is a description for Movie 1074
1076,Movie 1075,Director A,Actor Y,Brazil,2022-01-21,1988,TV-14,158 min,TV Show,Romance,This is a description for Movie 1075
1077,Movie 1076,Director E,Actor Y,Canada,2021-06-06,1969,PG-13,165 min,TV Show,Animation,This is a description for Movie 1076
1078,Movie 1077,Director E,Actor Z,United Kingdom,2020-03-03,1997,R,131 min,Movie,Animation,This is a description for Movie 1077
1079,Movie 1078,Director C,Actor V,United Kingdom,2016-04-29,2020,TV-MA,110 min,TV Show,Documentary,This is a description for Movie 1078
1080,Movie 1079,Director B,Actor Z,France,2015-04-02,2003,G,112 min,Movie,Horror,This is a description for Movie 1079
1081,Movie 1080,Director A,Actor Y,United Kingdom,2018-04-02,2024,PG,172 min,TV Show,Documentary,This is a description for Movie 1080
1082,Movie 1081,Director C,Actor Z,France,2018-09-20,2020,R,60 min,Movie,Action,This is a description for Movie 1081
1083,Movie 1082,Director B,Actor V,United States,2021-06-20,1978,PG-13,50 min,Movie,Drama,This is a description for Movie 1082
1084,Movie 1083,Director B,Actor V,Germany,2020-04-21,2023,R,160 min,TV Show,Romance,This is a description for Movie 1083
1085,Movie 1084,Director D,Actor X,France,2023-03-12,2022,PG,155 min,Movie,Horror,This is a description for Movie 1084
1086,Movie 1085,Director A,Actor W,Canada,2021-04-04,1997,G,64 min,TV Show,Drama,This is a description for Movie 1085
1087,Movie 1086,Director B,Actor X,Pakistan,2019-09-06,2023,TV-MA,173 min,TV Show,Animation,This is a description for Movie 1086
1088,Movie 1087,Director C,Actor V,France,2020-10-31,2005,PG,74 min,Movie,Comedy,This is a description for Movie 1087
1089,Movie 1088,Director D,Actor Y,United Kingdom,2022-06-09,1966,G,88 min,Movie,Documentary,This is a description for Movie 1088
1090,Movie 1089,Director A,Actor Y,Canada,2020-06-12,1958,PG-13,41 min,Movie,Documentary,This is a description for Movie 1089
1091,Movie 1090,Director E,Actor X,France,2023-09-16,1983,PG,169 min,TV Show,Thriller,This is a description for Movie 1090
1092,Movie 1091,Director C,Actor V,France,2015-06-27,1994,R,62 min,TV Show,Drama,This is a description for Movie 1091
1093,Movie 1092,Director B,Actor Y,United Kingdom,2015-09-07,1958,TV-14,50 min,Movie,Comedy,This is a description for Movie 1092
1094,Movie 1093,Director B,Actor V,Brazil,2017-02-03,1956,R,89 min,Movie,Horror,This is a description for Movie 1093
1095,Movie 1094,Director C,Actor Y,Brazil,2022-06-07,1965,PG-13,81 min,Movie,Thriller,This is a description for Movie 1094
1096,Movie 1095,Director B,Actor V,France,2023-01-29,1968,TV-MA,152 min,Movie,Animation,This is a description for Movie 1095
1097,Movie 1096,Director D,Actor Z,Brazil,2015-04-01,1955,PG,135 min,Movie,Thriller,This is a description for Movie 1096
1098,Movie 1097,Director A,Actor V,India,2015-12-05,1960,TV-MA,129 min,Movie,Action,This is a description for Movie 1097
1099,Movie 1098,Director D,Actor V,United Kingdom,2019-07-20,2010,PG-13,100 min,Movie,Thriller,This is a description for Movie 1098
1100,Movie 1099,Director B,Actor X,India,2020-02-16,1991,PG,164 min,TV Show,Thriller,This is a description for Movie 1099
1101,Movie 1100,Director E,Actor Z,Canada,2015-06-18,1962,G,91 min,TV Show,Action,This is a description for Movie 1100
1102,Movie 1101,Director A,Actor W,India,2023-10-16,1961,G,117 min,Movie,Documentary,This is a description for Movie 1101
1103,Movie 1102,Director A,Actor X,Canada,2022-03-10,2023,R,53 min,Movie,Documentary,This is a description for Movie 1102
1104,Movie 1103,Director C,Actor W,France,2023-11-30,1969,R,69 min,TV Show,Animation,This is a description for Movie 1103
1105,Movie 1104,Director C,Actor Y,Canada,2017-02-18,1999,PG-13,105 min,Movie,Romance,This is a description for Movie 1104
1106,Movie 1105,Director E,Actor W,Canada,2015-06-19,1985,G,165 min,TV Show,Thriller,This is a description for Movie 1105
1107,Movie 1106,Director A,Actor V,Pakistan,2021-08-06,2018,PG,38 min,TV Show,Drama,This is a description for Movie 1106
1108,Movie 1107,Director E,Actor W,India,2021-04-10,1986,G,32 min,Movie,Documentary,This is a description for Movie 1107
1109,Movie 1108,Director C,Actor X,Pakistan,2015-05-18,1961,R,50 min,TV Show,Comedy,This is a description for Movie 1108
1110,Movie 1109,Director C,Actor X,France,2023-06-27,1989,PG-13,124 min,TV Show,Horror,This is a description for Movie 1109
1111,Movie 1110,Director A,Actor W,United Kingdom,2016-06-02,2003,G,45 min,Movie,Drama,This is a description for Movie 1110
1112,Movie 1111,Director D,Actor X,India,2018-11-22,1951,PG-13,136 min,Movie,Romance,This is a description for Movie 1111
1113,Movie 1112,Director B,Actor X,United Kingdom,2021-07-08,1999,G,122 min,TV Show,Thriller,This is a description for Movie 1112
1114,Movie 1113,Director C,Actor W,United Kingdom,2023-04-01,1990,TV-MA,162 min,Movie,Action,This is a description for Movie 1113
1115,Movie 1114,Director C,Actor Z,Canada,2024-04-11,1994,G,168 min,TV Show,Romance,This is a description for Movie 1114
1116,Movie 1115,Director D,Actor Z,Germany,2022-02-23,1958,R,108 min,TV Show,Drama,This is a description for Movie 1115
1117,Movie 1116,Director D,Actor Y,India,2021-10-09,2011,PG,99 min,TV Show,Action,This is a description for Movie 1116
1118,Movie 1117,Director E,Actor X,United Kingdom,2018-03-05,1996,R,77 min,TV Show,Animation,This is a description for Movie 1117
1119,Movie 1118,Director E,Actor W,Germany,2022-05-12,1954,R,44 min,TV Show,Comedy,This is a description for Movie 1118
1120,Movie 1119,Director B,Actor X,Brazil,2016-12-09,1950,R,63 min,TV Show,Action,This is a description for Movie 1119
1121,Movie 1120,Director B,Actor V,United Kingdom,2018-07-14,1993,PG-13,89 min,Movie,Action,This is a description for Movie 1120
1122,Movie 1121,Director A,Actor X,Brazil,2020-07-28,1971,TV-14,31 min,Movie,Comedy,This is a description for Movie 1121
1123,Movie 1122,Director E,Actor X,India,2015-04-17,1987,TV-14,109 min,Movie,Documentary,This is a description for Movie 1122
1124,Movie 1123,Director C,Actor Z,France,2022-02-20,1968,TV-MA,48 min,Movie,Documentary,This is a description for Movie 1123
1125,Movie 1124,Director E,Actor W,Pakistan,2020-12-25,1980,R,78 min,TV Show,Action,This is a description for Movie 1124
1126,Movie 1125,Director C,Actor X,India,2022-04-16,2016,TV-14,107 min,TV Show,Horror,This is a description for Movie 1125
1127,Movie 1126,Director D,Actor Z,Pakistan,2020-09-25,1991,TV-MA,57 min,TV Show,Action,This is a description for Movie 1126
1128,Movie 1127,Director E,Actor Y,Pakistan,2020-07-05,1975,PG-13,77 min,TV Show,Romance,This is a description for Movie 1127
1129,Movie 1128,Director D,Actor Z,India,2019-08-16,1962,R,125 min,TV Show,Horror,This is a description for Movie 1128
1130,Movie 1129,Director B,Actor Z,United Kingdom,2021-08-12,2007,PG,138 min,Movie,Documentary,This is a description for Movie 1129
1131,Movie 1130,Director B,Actor Z,United States,2015-01-06,1967,PG-13,102 min,Movie,Comedy,This is a description for Movie 1130
1132,Movie 1131,Director A,Actor X,United Kingdom,2016-06-06,2016,TV-MA,129 min,Movie,Thriller,This is a description for Movie 1131
1133,Movie 1132,Director E,Actor X,United Kingdom,2022-01-20,1952,PG-13,58 min,TV Show,Thriller,This is a description for Movie 1132
1134,Movie 1133,Director D,Actor Y,France,2019-08-06,2004,PG,87 min,TV Show,Action,This is a description for Movie 1133
1135,Movie 1134,Director C,Actor V,Canada,2024-02-26,2007,PG-13,77 min,Movie,Action,This is a description for Movie 1134
1136,Movie 1135,Director B,Actor V,Canada,2015-03-07,2012,TV-MA,52 min,TV Show,Thriller,This is a description for Movie 1135
1137,Movie 1136,Director B,Actor V,United Kingdom,2021-10-03,2001,PG,56 min,TV Show,Romance,This is a description for Movie 1136
1138,Movie 1137,Director C,Actor Y,Brazil,2024-05-03,1973,PG,36 min,Movie,Romance,This is a description for Movie 1137
1139,Movie 1138,Director D,Actor V,France,2023-03-01,2021,PG-13,78 min,TV Show,Romance,This is a description for Movie 1138
1140,Movie 1139,Director D,Actor V,Pakistan,2016-05-12,1958,PG,138 min,Movie,Animation,This is a description for Movie 1139
1141,Movie 1140,Director E,Actor Z,Germany,2019-02-01,1986,PG-13,97 min,Movie,Drama,This is a description for Movie 1140
1142,Movie 1141,Director E,Actor X,Canada,2021-07-06,2002,R,102 min,Movie,Comedy,This is a description for Movie 1141
1143,Movie 1142,Director A,Actor X,United Kingdom,2022-09-16,1973,PG,130 min,Movie,Drama,This is a description for Movie 1142
1144,Movie 1143,Director B,Actor Z,France,2017-09-27,1970,PG-13,37 min,TV Show,Action,This is a description for Movie 1143
1145,Movie 1144,Director E,Actor Z,United States,2019-07-21,1989,R,82 min,TV Show,Romance,This is a description for Movie 1144
1146,Movie 1145,Director D,Actor Z,Brazil,2023-10-08,2011,PG,171 min,TV Show,Romance,This is a description for Movie 1145
1147,Movie 1146,Director C,Actor X,India,2020-07-10,2019,R,164 min,Movie,Thriller,This is a description for Movie 1146
1148,Movie 1147,Director D,Actor V,United Kingdom,2022-01-21,2018,G,166 min,TV Show,Animation,This is a description for Movie 1147
1149,Movie 1148,Director B,Actor Z,France,2019-10-09,1963,PG,32 min,Movie,Thriller,This is a description for Movie 1148
1150,Movie 1149,Director D,Actor Y,United Kingdom,2019-06-13,1991,G,107 min,TV Show,Horror,This is a description for Movie 1149
1151,Movie 1150,Director A,Actor Z,Germany,2021-04-09,1999,TV-MA,174 min,TV Show,Romance,This is a description for Movie 1150
1152,Movie 1151,Director B,Actor W,Pakistan,2021-07-25,2010,TV-MA,115 min,Movie,Animation,This is a description for Movie 1151
1153,Movie 1152,Director C,Actor Z,Brazil,2017-11-06,1953,PG-13,75 min,TV Show,Documentary,This is a description for Movie 1152
1154,Movie 1153,Director A,Actor X,Canada,2019-01-29,2021,TV-14,119 min,Movie,Thriller,This is a description for Movie 1153
1155,Movie 1154,Director B,Actor Z,Canada,2022-08-14,2024,G,171 min,Movie,Comedy,This is a description for Movie 1154
1156,Movie 1155,Director C,Actor W,Canada,2023-01-08,1966,G,38 min,TV Show,Animation,This is a description for Movie 1155
1157,Movie 1156,Director A,Actor Y,Germany,2015-12-29,2006,TV-MA,144 min,TV Show,Drama,This is a description for Movie 1156
1158,Movie 1157,Director A,Actor V,India,2023-12-26,1997,G,159 min,TV Show,Animation,This is a description for Movie 1157
